Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomarrow
8/25/2015,10.5,17.8,0.6,3.2,6.6,33,24,17,80,59,1020.8,1019.4,7,4,14,17.4,No
8/26/2015,4.2,19.7,0,3,6.9,20,0,13,96,41,1024,1020.4,8,1,9.7,19.4,No
8/27/2015,9.6,13.4,1,2.8,NA,17,13,7,89,90,1023,1020.9,8,8,12.8,12.3,No
8/28/2015,6.9,18.1,4,NA,NA,54,0,17,87,43,1025.5,1022.1,6,1,10.4,16.9,Yes
8/29/2015,3.8,18.5,0,NA,NA,37,9,19,81,46,1024.7,1020.4,7,2,10.8,17.5,No
8/30/2015,3,17.3,0,8.4,11.2,46,15,28,59,35,1021.1,1017.7,0,1,12.4,16.2,No
8/31/2015,2,18.1,0,4.8,10.7,37,13,20,76,39,1019.3,1015.7,1,1,9.6,17.5,No
9/1/2015,2.2,19.2,0,3.8,11.1,31,11,17,66,32,1019.2,1015.7,0,0,12.3,18.7,No
9/2/2015,5.3,23.7,0,4.8,5.4,43,19,22,55,32,1018.2,1012,7,7,14,22.2,No
9/3/2015,10.3,18,2,5,NA,61,26,31,51,63,1012.6,1012.2,3,4,15.6,15.5,Yes
9/4/2015,5.4,20.4,1.4,NA,NA,30,20,13,84,52,1021.7,1018.7,4,NA,11.6,20,Yes
9/5/2015,7,23,0,NA,NA,28,11,17,73,38,1022.7,1018.7,NA,NA,15.5,22.1,No
9/6/2015,7.4,23,0,NA,NA,31,19,11,75,40,1022.7,1018.9,8,8,15,22,No
9/7/2015,8.8,26.8,0,14.6,NA,35,22,13,65,25,1021,1016.9,2,5,18.6,25.6,No
9/8/2015,6.7,18.7,0,5.4,10.8,44,33,30,46,25,1022.5,1020.2,0,0,13.8,18.1,No
9/9/2015,4.2,20.4,0,6.2,11.2,43,19,26,60,35,1025.5,1022.6,1,1,13.6,19.7,No
9/10/2015,3,23,0,5.4,NA,30,15,7,53,31,1028.7,1025.5,0,1,15.2,21.6,No
9/11/2015,8.1,24.6,0,NA,NA,31,20,6,53,29,1030.8,1026.3,NA,NA,17.9,24,No
9/12/2015,8.1,24.7,0,NA,NA,30,17,9,59,31,1030,1024.8,NA,NA,17.1,24.1,No
9/13/2015,8.4,26,0,14.4,11.1,31,19,7,58,31,1028.5,1023.7,0,1,18.3,24.5,No
9/14/2015,9,25.8,0,4.8,11.2,37,24,17,61,31,1026.6,1021.3,1,1,17.7,25.1,No
9/15/2015,11.3,28.5,0,6.2,11.1,48,30,24,57,27,1020.9,1015.7,1,3,20,27.6,No
9/16/2015,11.7,28.9,0.6,8.6,9.7,39,17,20,62,27,1017.3,1013.1,6,2,18.3,28.7,No
9/17/2015,8.9,24.8,0,5.8,NA,56,7,35,55,16,1016.5,1014.4,7,3,16.7,23.6,No
9/18/2015,6.1,25,0,NA,NA,48,30,19,47,24,1021.6,1019.2,NA,1,17.3,24.5,No
9/19/2015,7.3,24.6,0,NA,NA,28,13,9,50,29,1022.6,1018.4,NA,3,18,22.1,No
9/20/2015,10.7,25,0,NA,NA,31,20,11,51,30,1021.6,1017.5,7,8,18.7,23.1,No
9/21/2015,10.4,25.9,0,25.2,NA,35,28,9,57,27,1021.2,1016.8,1,6,18.5,24.7,No
9/22/2015,9.7,23.9,0,5,11.2,52,22,35,51,23,1018.8,1017.1,3,1,17.7,22.1,No
9/23/2015,4.1,20.8,0,9,11.5,46,19,31,47,27,1022.2,1019.9,3,3,14.3,20,No
9/24/2015,2.3,20.5,0,8,NA,44,22,30,41,24,1024.8,1020.1,1,1,13.9,19.5,No
9/25/2015,5.6,23.4,0,NA,NA,41,28,24,45,27,1025.1,1020.8,NA,2,16.9,22,No
9/26/2015,7.8,24.6,0,NA,NA,37,15,15,44,27,1024.8,1019.4,NA,1,18.4,23.7,No
9/27/2015,7.2,24.8,0,19.4,NA,33,9,20,56,31,1022.8,1017.7,1,5,17.7,23.1,No
9/28/2015,7.1,25.7,0,7.2,11.6,28,13,9,54,22,1020.7,1016.2,0,1,18.1,25.3,No
9/29/2015,8.1,28.2,0,7.4,11.2,39,19,22,45,13,1020.5,1016.2,1,4,20.2,27.3,No
9/30/2015,9.5,29.6,0,7,10.6,28,17,13,55,15,1022.6,1018.4,1,5,19.7,27.4,No
10/1/2015,10.9,30.8,0,7.8,NA,37,19,19,50,18,1026.1,1022.1,1,6,21.7,29.2,No
10/2/2015,11.7,31,0,NA,NA,28,17,11,43,19,1031.7,1028,NA,NA,23.2,29.7,No
10/3/2015,12.2,31.1,0,NA,NA,30,17,11,47,20,1032.7,1027,NA,NA,22.8,30.4,No
10/4/2015,13.8,33.8,0,NA,NA,30,20,6,35,16,1029.1,1025.1,NA,NA,21.9,32.7,No
10/5/2015,13.7,35.4,0,NA,NA,28,19,11,29,11,1027.1,1022.9,NA,NA,24.1,34.2,No
10/6/2015,16,34.9,0,NA,NA,35,24,11,27,12,1025.8,1021.7,NA,NA,24.7,33.9,No
10/7/2015,15.8,34.6,0,NA,NA,46,20,13,27,12,1026.6,1023.1,NA,NA,23.4,33.3,No
10/8/2015,16.6,30.7,0,60.8,NA,43,31,15,41,23,1032.1,1028.2,0,0,20.7,29.1,No
10/9/2015,14.1,29.9,0,NA,NA,33,26,19,50,28,1032,1027.1,NA,NA,20.8,29.4,No
10/10/2015,14.2,29.4,0,NA,NA,41,30,15,51,26,1030,1024.5,NA,NA,19.7,27.8,No
10/11/2015,15.3,29.8,0,27.4,11.7,39,28,9,56,28,1025.3,1020.5,1,2,19.5,29.1,No
10/12/2015,16.5,31.6,0,8,7.6,50,20,13,43,20,1021.5,1017.2,6,7,21.1,29,No
10/13/2015,18.2,33.3,0,9.2,8.5,50,17,11,43,18,1018.8,1015.4,3,6,23.2,32.6,No
10/14/2015,16.4,31.7,0,9.4,11.5,41,31,11,48,22,1023.1,1019.5,1,4,22.3,30.8,No
10/15/2015,15,30.3,0,9.6,NA,31,20,19,54,27,1025.7,1021.5,1,4,21.9,29.3,No
10/16/2015,16.4,31.1,0,NA,NA,41,22,11,59,25,1024.8,1020.4,NA,1,21.6,30.5,No
10/17/2015,16.2,33.7,0,NA,NA,35,19,7,57,22,1024.1,1020.1,NA,NA,21.6,31.8,No
10/18/2015,20.5,33.5,0,NA,NA,63,26,13,48,21,1023.8,1020.4,NA,NA,24.4,32.1,No
10/19/2015,16.6,31,0,NA,NA,48,24,13,55,29,1025.4,1020.8,NA,7,22.2,29.5,No
10/20/2015,17,31.3,0.2,43.4,NA,44,31,13,49,22,1023.4,1018.7,0,1,21.4,29.9,No
10/21/2015,18.1,33.2,0,10.4,NA,69,35,28,53,22,1018.3,1013,1,5,22.6,31.3,No
10/22/2015,17.5,27.5,5,10.2,NA,50,13,31,82,44,1012.6,1010.7,7,4,19.8,26.6,Yes
10/23/2015,12.8,29.9,0,NA,NA,39,15,17,58,29,1017.5,1014.2,NA,4,21.5,29.2,No
10/24/2015,16,30.7,0,NA,NA,39,20,9,48,26,1022.1,1017.6,NA,1,21.6,28.8,No
10/25/2015,18.9,30.8,0,27,7,41,30,17,60,34,1022.3,1017.7,7,7,22.3,29.5,No
10/26/2015,19.6,33.9,0,10,9.1,72,31,17,62,28,1020.1,1013.9,5,4,24,31.9,No
10/27/2015,15.5,32,3,8.2,11.8,56,19,11,79,32,1019,1015,1,5,20.1,31.2,Yes
10/28/2015,15.7,28.2,1.4,9,11.1,48,24,26,72,49,1019.9,1016.4,6,7,19.4,26.2,Yes
10/29/2015,15,28.5,0,7.4,NA,52,31,20,56,47,1020.1,1016.9,3,4,21.8,26.3,No
10/30/2015,15.6,29.3,0,NA,NA,41,28,15,64,37,1021.8,1017.9,1,1,20.2,27.8,No
10/31/2015,17.5,29.6,0,NA,NA,52,35,24,56,33,1020.6,1016,NA,8,21.5,28.8,No
11/1/2015,18.6,31.3,NA,NA,NA,56,35,24,51,33,1018,1013,NA,1,22.2,30.1,NA
11/2/2015,19.1,33.3,7.8,36.8,NA,50,26,20,67,32,1015,1010.8,3,5,23.5,31.9,Yes
11/3/2015,20.7,36.8,1.8,8.8,10.8,50,26,17,56,19,1013.4,1010.8,1,6,26.4,36.1,Yes
11/4/2015,21.9,31.5,0.4,10.6,3.2,52,19,39,74,55,1013.9,1010.9,7,8,24.2,28.1,No
11/5/2015,19.6,27.2,39.8,13,NA,52,33,33,93,81,1011.6,1008.3,8,7,20.5,21.8,Yes
11/6/2015,19.4,33.3,11.2,NA,NA,54,24,31,72,23,1011.1,1006.8,NA,NA,23.1,32.6,Yes
11/7/2015,16.9,31.9,0,NA,NA,35,15,22,56,31,1012.8,1010.1,NA,3,24.3,30.8,No
11/8/2015,16.7,32.3,0,25.4,8.5,50,13,7,38,26,1013.3,1009.6,2,5,25.4,30.3,No
11/9/2015,18.2,30.1,0.8,8.4,7.8,26,17,7,64,38,1017.2,1013,7,6,20.2,28.4,No
11/10/2015,16.9,31.6,0,7.6,11.6,33,22,15,54,29,1015.6,1011.3,1,4,22.5,30.8,No
11/11/2015,19,32.5,0,8.8,12,41,28,11,55,30,1016.1,1013.9,2,6,23.9,31.3,No
11/12/2015,18.2,27.7,0,11,NA,43,28,7,52,35,1019.8,1016.8,4,8,22.1,27.1,No
11/13/2015,18.2,32.9,0,NA,NA,41,26,9,60,32,1015,1010,NA,1,24.4,31.5,No
11/14/2015,19.4,32.2,NA,NA,NA,87,11,7,66,71,1009.8,1006.2,NA,8,23.2,23.1,NA
11/15/2015,15.7,30.1,12.4,NA,NA,48,24,13,64,33,1010.9,1008.4,NA,NA,22.6,29,Yes
11/16/2015,14.4,29.3,0,31.2,NA,41,20,13,47,31,1015.9,1012.4,1,4,20.6,27.9,No
11/17/2015,17,30.3,0,11.2,12.7,33,17,7,53,29,1018.8,1015.2,3,4,21.5,28.4,No
11/18/2015,17.7,34,0,7,13.1,43,22,13,57,20,1019.1,1015.2,0,1,22.9,32.6,No
11/19/2015,18.2,38.7,0,10.6,NA,41,13,17,37,13,1017.9,1013.7,6,7,27.1,37.3,No
11/20/2015,20,40.7,0,NA,NA,31,17,11,31,13,1017.2,1012,NA,NA,29.9,39.4,No
11/21/2015,22.3,37.7,0,NA,13,46,20,24,30,17,1013.6,1010.5,NA,NA,29.4,36.5,No
11/22/2015,18.4,36.7,0,37.6,12.7,52,35,20,54,27,1014.4,1010.2,1,5,25.8,35.8,No
11/23/2015,19.4,35.1,0,10.8,13.1,52,17,39,53,14,1012.4,1009.4,1,1,27,34.5,No
11/24/2015,13.6,34.7,0,14.4,13.5,33,7,17,21,10,1014.6,1011,0,1,25.9,33.3,No
11/25/2015,16.9,37.7,0,10.8,13.1,41,30,17,59,20,1014,1009.1,0,2,26.6,35.9,No
11/26/2015,26.1,42.3,0,14.6,NA,56,31,33,44,12,1009,1004,1,3,30.5,41.3,No
11/27/2015,21.1,35.2,0,NA,NA,44,20,24,25,10,1010.6,1009,NA,NA,25.5,34.3,No
11/28/2015,17.3,34.8,0,NA,NA,43,6,24,19,9,1013.4,1010.3,8,NA,23.6,33.7,No
11/29/2015,18.8,36.4,0,NA,NA,52,15,30,57,9,1012.2,1007.6,NA,NA,27.3,35.2,No
11/30/2015,16.8,36.9,0,57.2,13.1,41,17,13,22,10,1011.5,1008.5,0,1,28.3,35.9,No
12/1/2015,20.8,36.7,0,12.6,5.6,67,26,33,53,28,1012.7,1008.7,7,6,28.8,35.8,No
12/2/2015,20.1,32,4.8,11.2,3.9,54,22,17,82,47,1015.1,1012.9,7,7,22.2,30,Yes
12/3/2015,13.4,33.1,0,9,NA,56,30,7,62,25,1018.8,1016.2,1,4,25,31.4,No
12/4/2015,15.8,32.1,0,NA,NA,39,20,15,44,23,1022.3,1017.6,NA,NA,21.4,30.9,No
12/5/2015,16.8,33.5,0,NA,NA,39,20,20,47,23,1020.4,1015.6,NA,NA,23,31.6,No
12/6/2015,18,35.2,0,31.4,13.5,37,24,13,52,22,1018.6,1014.2,1,2,23.7,32.8,No
12/7/2015,19.4,35.7,0,11.6,12.9,41,30,22,50,15,1019.1,1015,1,5,24.6,34.6,No
12/8/2015,21.5,36.3,0,14,11.3,56,41,28,51,20,1019.1,1014.7,5,6,26,35.2,No
12/9/2015,23.1,35.2,0.6,13.8,5.7,41,20,9,70,34,1017.7,1014.7,7,6,23.7,31.4,No
12/10/2015,21.3,37.3,0,9.2,NA,48,24,30,39,24,1013.9,1010.2,7,6,28.9,35.4,No
12/11/2015,22,39.5,0,NA,NA,NA,17,28,56,13,1010.6,1004.9,8,5,27,37.9,No
12/12/2015,23.4,32.3,0,NA,NA,39,19,19,28,18,1012.4,1010.6,2,7,24.3,30.1,No
12/13/2015,16.9,34.2,0,NA,NA,50,19,13,61,17,1017.3,1013.1,NA,NA,23.1,32.4,No
12/14/2015,19.7,35.4,0,48.8,13,50,24,9,48,23,1017,1012.4,6,5,24,33.8,No
12/15/2015,23.5,37.1,0,12,8.2,52,26,20,46,20,1014.1,1009.4,2,6,26.9,35.4,No
12/16/2015,20.2,31.5,3.2,10.4,6,117,22,17,81,36,1015,1011.2,7,3,21.1,29.9,Yes
12/17/2015,16,29.6,39,NA,NA,46,17,19,71,47,1015.4,1013,3,4,22,26.8,Yes
12/18/2015,17.9,32.6,NA,NA,NA,37,22,15,54,24,1017.6,1013.3,NA,NA,22.5,30.7,NA
12/19/2015,19.5,34.9,NA,NA,NA,37,28,13,58,25,1016.3,1012.1,NA,NA,24.7,32.8,NA
12/20/2015,20.3,34.6,0.2,28.6,13.5,46,31,17,46,25,1017.3,1012.8,3,1,24.6,33.3,No
12/21/2015,21.6,35.3,0,14.2,12.2,44,28,11,59,27,1017.5,1013.3,1,6,25.2,33.8,No
12/22/2015,23.1,34.3,0,10.2,5.7,52,26,20,55,30,1016.3,1011.8,4,6,26.6,33.4,No
12/23/2015,21.2,31.8,1.8,9.6,8.2,48,30,26,57,48,1013,1008.9,3,6,25.5,29.5,Yes
12/24/2015,20,31.2,0.2,10.2,NA,54,26,13,57,40,1013.6,1009.9,6,5,24.5,29.6,No
12/25/2015,18.5,32.3,NA,NA,NA,59,22,13,63,33,1013.7,1008.7,4,NA,23.5,30.6,NA
12/26/2015,19.5,30.4,NA,NA,NA,44,30,13,61,82,1010.2,1007.9,1,5,24.9,23.8,NA
12/27/2015,21.5,32.4,NA,NA,NA,41,17,28,87,44,1012.3,1010.6,8,3,23,30.7,NA
12/28/2015,19.6,32.7,11.4,33.6,12.8,48,28,11,37,30,1016.9,1013.6,1,2,22.6,30.8,Yes
12/29/2015,16.1,31.8,0,14.4,13.6,43,11,9,41,21,1018.2,1014.5,0,1,21.2,29.6,No
12/30/2015,15.7,34.3,0,11.4,13.6,33,19,17,42,19,1017.1,1013,2,5,23,31.4,No
12/31/2015,20.5,35.9,0,11.2,NA,39,15,9,43,18,1016,1011.1,4,4,24.2,33.4,No
1/1/2016,20.8,33.8,NA,NA,NA,33,15,9,48,22,1013.9,1008.3,NA,NA,24.8,32.8,NA
1/2/2016,22.3,32.5,NA,NA,NA,56,30,9,56,28,1009.7,1005.7,6,3,23.5,32.5,NA
1/3/2016,18.5,19.7,22.4,30.4,0,39,19,17,92,91,1010.1,1010.3,8,8,18.9,18.6,Yes
1/4/2016,17.6,28.2,20.6,2.2,3.5,33,26,11,77,54,1012.4,1009.5,8,7,19.7,25.7,Yes
1/5/2016,19.7,27.3,0.2,4.2,3.2,54,11,17,78,71,1010.3,1006.6,7,7,23.2,25.7,No
1/6/2016,17,29.8,0.6,4.8,12,50,20,28,78,44,1008.6,1007,5,2,21.1,27.8,No
1/7/2016,15.2,30,0,8.8,NA,NA,9,28,59,31,1012.5,1011.2,1,1,21.9,28.6,No
1/8/2016,NA,32,0,NA,NA,35,NA,9,36,24,1018.4,1015.6,NA,NA,25.1,30.9,No
1/9/2016,18.6,32.6,0,NA,NA,39,30,7,57,30,1019.7,1016.7,NA,NA,22.9,30.8,No
1/10/2016,18.2,34.7,0,NA,NA,30,19,11,63,26,1017.9,1014.8,NA,1,25.3,33.5,No
1/11/2016,21.7,36.7,0,37.4,12.9,43,28,15,59,29,1016.1,1012,1,1,25.8,34.5,No
1/12/2016,23.2,38.8,0,10.4,10.8,50,22,11,43,22,1014.4,1011.5,1,6,28.7,38,No
1/13/2016,23.4,38.6,0,11.2,8.7,48,20,19,37,23,1016.5,1013.6,1,3,30.5,37.9,No
1/14/2016,24.8,38.9,0,11,NA,50,24,20,34,16,1017.1,1013.1,1,3,28.8,37.8,No
1/15/2016,23,27.6,NA,NA,NA,56,28,39,63,71,1014.9,1014.4,7,8,24.7,20.7,NA
1/16/2016,16.6,25.5,NA,NA,NA,31,20,17,60,69,1020.9,1019.3,8,8,20.2,21.6,NA
1/17/2016,15,30.6,2,23.4,13.1,39,20,9,51,28,1020.6,1016.9,1,2,22.2,28.8,Yes
1/18/2016,17.3,32.1,0,9.6,13.1,35,19,11,50,26,1018.6,1014.8,1,4,22.3,30.6,No
1/19/2016,20,34.3,0,9.2,12.8,43,30,9,54,22,1018.7,1014.2,1,2,23.7,33.2,No
1/20/2016,20.5,37,0,11.4,12.7,41,28,20,49,16,1016.1,1012.4,1,2,26.5,35.1,No
1/21/2016,23.9,37.1,0,11.8,NA,41,26,19,46,24,1013.9,1010.9,7,7,27.7,35.3,No
1/22/2016,26.4,40.6,NA,NA,NA,59,20,17,39,22,1011.6,1006.3,NA,2,29,38.6,NA
1/23/2016,23.7,35.7,NA,NA,NA,50,20,33,84,38,1008.8,1005.6,8,1,25.6,33.1,NA
1/24/2016,20.8,36.5,NA,NA,NA,28,20,13,56,24,1009.6,1006.3,NA,2,27,35.4,NA
1/25/2016,23.7,36.3,2.2,43,10.3,52,35,15,56,33,1010.9,1006.4,4,7,26.5,34.1,Yes
1/26/2016,21,34.2,1.4,9.4,NA,48,24,15,68,42,1012.8,1010.7,2,5,24.8,31.7,Yes
1/27/2016,21.2,28,NA,NA,NA,50,35,17,56,69,1013.2,1009.4,6,8,24.4,24.8,NA
1/28/2016,20.8,32,29,18,NA,43,26,19,89,52,1007.2,1004.4,7,5,21.4,30.8,Yes
1/29/2016,21.3,28.6,NA,NA,NA,54,24,30,78,88,1003.2,1000.1,7,8,25.1,23.1,NA
1/30/2016,20.3,36.1,NA,NA,NA,63,31,31,77,21,1003.4,1001.7,NA,2,25.6,35.4,NA
1/31/2016,18.7,33,7.6,21.8,12,41,11,20,38,21,1008.1,1005.6,0,2,23.8,31.3,Yes
2/1/2016,17,34.1,0,10.4,12.6,50,13,30,42,20,1006.8,1003.7,3,1,24.5,32.9,No
2/2/2016,14.9,33.5,0,11.2,4.3,35,11,24,39,28,1004.8,1003.4,2,7,25.4,31.7,No
2/3/2016,23.1,31,0.4,5.2,2.6,33,13,19,82,85,1003.6,1001.6,8,8,24.5,25.6,No
2/4/2016,23.2,33.7,0.4,3.2,NA,43,15,20,87,52,1004.3,1003.2,5,4,25.2,30.9,No
2/5/2016,18,33.9,0.2,NA,NA,52,24,28,52,32,1009.8,1007.7,NA,6,25.3,31.9,No
2/6/2016,18.7,31.5,0,NA,NA,37,22,15,51,36,1012.1,1010,7,2,24.1,29.9,No
2/7/2016,21.3,33.4,1,NA,NA,33,11,15,71,37,1014.4,1011.5,8,1,22.8,31.6,No
2/8/2016,19.7,34.5,0,36.2,12.9,31,19,13,54,30,1015.7,1012.4,1,3,24.1,32.3,No
2/9/2016,19,34.5,0,10.2,13,39,20,9,47,25,1016.9,1013.3,0,1,24.7,33.6,No
2/10/2016,18.3,33.5,0,11.6,12.8,33,24,7,47,25,1014.9,1011.1,0,1,24,31.3,No
2/11/2016,19.5,35.5,0,9.8,NA,33,15,17,57,23,1013.6,1009.8,0,2,24,34.3,No
2/12/2016,21.4,35.3,0,NA,NA,35,15,17,53,25,1014.3,1010.5,NA,1,24.3,33.3,No
2/13/2016,19.6,36.9,0,NA,NA,41,22,28,51,21,1013.1,1008.7,NA,NA,23.8,33.9,No
2/14/2016,19.8,39.3,0,31.6,12.6,50,15,19,62,20,1010.4,1006.1,0,1,24.1,37,No
2/15/2016,21,40.6,0,12.6,10,48,17,15,28,12,1009.6,1006.4,1,2,29.1,38.9,No
2/16/2016,24.2,38.8,0,12,12.6,46,20,30,37,13,1007.5,1005,1,4,29.9,37.4,No
2/17/2016,16.2,33.8,0,15.4,12.7,46,13,19,36,18,1008.5,1006,1,0,22.6,32.4,No
2/18/2016,13.8,34.7,0,12,NA,43,9,26,27,16,1007.9,1005.5,0,0,22.7,33.3,No
2/19/2016,17.4,38,0,NA,NA,39,24,19,54,14,1010.8,1008.2,NA,NA,26.9,36.6,No
2/20/2016,18.7,37.4,0,NA,NA,48,17,7,59,27,1016.1,1013.2,NA,NA,25.2,35.6,No
2/21/2016,23.4,36.9,0,NA,NA,52,19,15,53,28,1020.7,1017.6,NA,6,27.3,33.7,No
2/22/2016,20.2,36.3,1.2,44.2,12.4,37,19,17,49,22,1023.1,1018.2,0,1,25.1,34.9,Yes
2/23/2016,19.5,34.7,0,11.2,12.6,35,22,11,50,18,1019.9,1015.5,0,1,24.2,33.4,No
2/24/2016,19.9,35,0,10.2,12.5,37,24,9,56,23,1017.4,1013.3,0,1,24.2,34.4,No
2/25/2016,21.5,37.2,0,10.4,NA,43,30,9,62,23,1015.6,1012.2,0,1,25.2,34.8,No
2/26/2016,19.8,41.8,0,NA,NA,46,17,17,44,13,1012.8,1008.8,NA,NA,27.9,40.4,No
2/27/2016,24.2,38.6,0,NA,NA,39,19,13,47,23,1013.5,1010.3,NA,1,29.1,37.4,No
2/28/2016,22.8,37.4,0,35.4,12.4,46,17,15,51,22,1015.1,1011.2,1,3,27,35,No
2/29/2016,21.9,36.5,0,12.2,12,44,20,11,49,19,1016.8,1013.1,1,3,26.3,34.6,No
3/1/2016,20.2,35.8,0,12.2,11.7,43,22,11,49,25,1018.5,1015.2,1,5,24.9,33.4,No
3/2/2016,20.7,36.3,0,11,11.6,33,20,11,52,26,1020.3,1016.3,3,3,24.9,34.5,No
3/3/2016,23,36,0,8.2,NA,48,20,11,62,31,1020.4,1016.9,5,7,25.6,33.3,No
3/4/2016,21.5,34.6,0,NA,NA,46,22,11,61,34,1020.5,1016.1,NA,7,24.7,32.3,No
3/5/2016,21.3,34.2,0,NA,NA,43,22,6,51,28,1020.7,1016.9,NA,2,24.8,33.4,No
3/6/2016,20.6,34.5,0,NA,NA,35,20,13,52,25,1020.8,1017.1,NA,NA,23.8,32,No
3/7/2016,20,34.7,0,39.2,10.2,37,19,15,57,29,1020.4,1016.4,1,6,24.9,32.6,No
3/8/2016,20.1,36.1,0,11.2,10.4,65,15,22,54,22,1020.8,1016.6,2,4,24.6,33.8,No
3/9/2016,20.4,35.2,0,11,10.7,48,17,22,58,30,1021.3,1016.7,1,4,24.9,34.5,No
3/10/2016,22,34.9,0,9.8,NA,37,20,13,66,31,1020.8,1016.5,7,5,24.7,33.1,No
3/11/2016,23.8,33.2,0,NA,NA,39,26,11,59,31,1019.4,1015.7,8,NA,25.2,32.1,No
3/12/2016,21.3,35.7,0,NA,NA,44,20,15,62,31,1018.9,1015.3,NA,7,26,33.2,No
3/13/2016,19.9,36,0,25.8,11.6,48,20,7,50,23,1018.6,1014.1,1,5,24.9,33.4,No
3/14/2016,21.8,36.1,0,10.4,9.2,67,17,11,64,31,1016.4,1011.3,1,4,25.2,34.1,No
3/15/2016,21.5,33.7,0,9.2,NA,46,17,11,63,33,1014.8,1011.3,4,6,25.2,32.4,No
3/16/2016,21.1,33.1,NA,NA,NA,41,19,22,46,31,1015,1011.5,4,8,24.9,31.8,NA
3/17/2016,22.4,33.7,NA,NA,NA,35,15,11,54,32,1014.1,1008.5,5,2,24.7,31.9,NA
3/18/2016,21.9,34.9,NA,NA,NA,87,31,20,64,32,1008,1001.8,NA,8,24.6,33.7,NA
3/19/2016,16.5,27.1,NA,NA,NA,43,30,28,54,26,1009.7,1008.1,NA,NA,18.5,26.5,NA
3/20/2016,12.2,30.5,NA,NA,NA,30,20,15,51,18,1012.2,1009.3,NA,NA,20.1,29.1,NA
3/21/2016,17,32.1,NA,NA,NA,46,20,7,63,26,1012.5,1008.3,NA,8,21.9,29.7,NA
3/22/2016,16.3,27.6,NA,NA,NA,39,22,13,62,42,1014.4,1011.8,8,NA,19.1,26.2,NA
3/23/2016,14.3,31,5.8,65.4,11.2,31,17,9,58,23,1016.9,1014.5,1,4,21.5,29.2,Yes
3/24/2016,16.4,32.9,0,8,NA,33,20,7,58,23,1020,1016.2,1,2,22.2,31.2,No
3/25/2016,19,32.9,0,NA,NA,50,31,11,62,35,1018.8,1014.3,NA,5,23.8,31.4,No
3/26/2016,20.8,34.1,0,NA,NA,43,15,22,56,20,1016.1,1012.6,1,1,24.8,32.6,No
3/27/2016,17.1,32.9,0,NA,NA,37,11,13,69,21,1016.2,1012.8,NA,NA,21.8,32.2,No
3/28/2016,19.6,33.6,0,NA,NA,39,28,20,66,28,1018.1,1013.8,NA,1,22.7,32.5,No
3/29/2016,22,33.6,0,40.4,8.8,46,28,22,62,28,1017.6,1014.2,2,7,24.3,32.2,No
3/30/2016,18.4,27.5,0,10.4,7.3,39,13,15,75,62,1017.6,1014.9,7,6,19.7,24.4,No
3/31/2016,13,29.8,2.2,3.6,NA,37,9,20,86,21,1017.7,1014.9,0,4,18.1,28.3,Yes
4/1/2016,12.8,32.4,0,NA,NA,33,17,9,50,22,1018.7,1015.7,NA,NA,19.8,31.2,No
4/2/2016,16.2,34.2,0,NA,NA,33,24,19,64,22,1019,1015.7,NA,NA,22.7,33.7,No
4/3/2016,14.1,35.3,0,NA,NA,31,17,13,43,17,1019.5,1015.5,NA,NA,26.4,33.9,No
4/4/2016,18.6,32.7,0,30.8,9.9,46,20,7,49,27,1020.1,1014.8,2,4,25,32.5,No
4/5/2016,17.4,32.5,0,8.6,NA,37,20,9,49,24,1020.2,1014.8,1,2,23.4,32,No
4/6/2016,17.3,33.2,0,NA,NA,37,30,9,49,23,1020.2,1015.7,NA,NA,23.9,32.5,No
4/7/2016,19.9,34.2,0,NA,NA,35,20,15,52,25,1020.3,1016.3,NA,1,25.2,33,No
4/8/2016,20.9,33.3,0,NA,NA,48,30,19,58,29,1021.1,1016.8,NA,NA,25.5,32.5,No
4/9/2016,21,31.9,0.2,NA,NA,54,24,33,57,37,1021,1017.9,5,8,24.9,28.6,No
4/10/2016,19.4,31.8,0.2,36.4,7.7,50,28,15,60,64,1020,1016.3,1,7,25.6,25.2,No
4/11/2016,17.5,27,13.2,8.6,5.1,28,17,7,78,53,1019.5,1016.4,7,4,20.8,26.4,Yes
4/12/2016,12.2,29.3,0,2.6,11.2,28,7,9,74,19,1019.6,1016,1,1,20.4,28.5,No
4/13/2016,15.4,29.8,0,5.4,10.4,37,17,11,56,28,1023.5,1020,1,2,22.4,29.3,No
4/14/2016,14.9,30.6,0,6.8,NA,35,22,20,47,22,1026.5,1022.2,1,2,22.9,29.3,No
4/15/2016,14.2,29.2,0,NA,NA,41,17,17,48,23,1026.2,1020,NA,NA,20.9,28.6,No
4/16/2016,14.6,28.1,0,NA,NA,30,17,20,62,29,1021.7,1016.5,NA,NA,20.6,27,No
4/17/2016,15.7,29.3,0,NA,NA,30,20,9,65,26,1019.7,1015,3,NA,21.5,28.2,No
4/18/2016,15.6,26.8,0,26,6.8,31,15,11,54,37,1020.1,1015.7,7,6,21,25.2,No
4/19/2016,12.5,28.7,0,4.6,8.8,31,20,11,62,25,1020.5,1017.1,7,7,20.7,27.7,No
4/20/2016,13.5,30.2,0,5.2,10.8,31,24,9,57,23,1022.4,1018.4,1,2,22.2,29.3,No
